Name,URI,Region GSS code,Period,Sales volume,Reporting period,House price index All property types,Pivotable date
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Sep-23,282,monthly,123.64,01/09/2018
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Oct-23,127,monthly,105.03,01/10/2018
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Oct-23,420,monthly,128.27,01/10/2018
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Oct-23,217,monthly,116.71,01/10/2018
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Oct-23,225,monthly,125.69,01/10/2018
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Oct-23,341,monthly,124.76,01/10/2018
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Nov-23,163,monthly,104.92,01/11/2018
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Nov-23,407,monthly,127.67,01/11/2018
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Nov-23,280,monthly,117.1,01/11/2018
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Nov-23,201,monthly,124.7,01/11/2018
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Nov-23,309,monthly,122.39,01/11/2018
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Dec-23,198,monthly,112.33,01/12/2018
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Dec-23,294,monthly,126.03,01/12/2018
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Dec-23,193,monthly,116.95,01/12/2018
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Dec-23,196,monthly,125.73,01/12/2018
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Dec-23,191,monthly,121.62,01/12/2018
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Jan-23,102,monthly,112.74,01/01/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Jan-23,271,monthly,126.41,01/01/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Jan-23,186,monthly,117.21,01/01/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Jan-23,202,monthly,125.17,01/01/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Jan-23,273,monthly,121.5,01/01/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Feb-23,119,monthly,112.25,01/02/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Feb-23,300,monthly,126.17,01/02/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Feb-23,191,monthly,115.58,01/02/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Feb-23,194,monthly,125.69,01/02/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Feb-23,262,monthly,123.45,01/02/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Mar-23,133,monthly,105.08,01/03/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Mar-23,361,monthly,127.22,01/03/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Mar-23,237,monthly,113.25,01/03/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Mar-23,182,monthly,124.63,01/03/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Mar-23,298,monthly,121.48,01/03/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Apr-23,128,monthly,106.68,01/04/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Apr-23,294,monthly,125.93,01/04/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Apr-23,186,monthly,111.96,01/04/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Apr-23,193,monthly,124.67,01/04/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Apr-23,235,monthly,120.18,01/04/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,May-23,107,monthly,109.26,01/05/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,May-23,329,monthly,126.07,01/05/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,May-23,230,monthly,112.88,01/05/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,May-23,165,monthly,122.78,01/05/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,May-23,253,monthly,119.74,01/05/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Jun-23,154,monthly,113.52,01/06/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Jun-23,334,monthly,125.88,01/06/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Jun-23,215,monthly,114.95,01/06/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Jun-23,217,monthly,123.45,01/06/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Jun-23,218,monthly,122.29,01/06/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Jul-23,167,monthly,116.26,01/07/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Jul-23,412,monthly,126.53,01/07/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Jul-23,253,monthly,115.16,01/07/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Jul-23,231,monthly,122.46,01/07/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Jul-23,293,monthly,125.17,01/07/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Aug-23,135,monthly,113.99,01/08/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Aug-23,393,monthly,126.53,01/08/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Aug-23,311,monthly,114.84,01/08/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Aug-23,268,monthly,124.24,01/08/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Aug-23,344,monthly,124.92,01/08/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Sep-23,144,monthly,111.98,01/09/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Sep-23,363,monthly,126.68,01/09/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Sep-23,275,monthly,114.49,01/09/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Sep-23,236,monthly,122.37,01/09/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Sep-23,309,monthly,127.12,01/09/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Oct-23,154,monthly,106.36,01/10/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Oct-23,418,monthly,126.74,01/10/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Oct-23,257,monthly,115.26,01/10/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Oct-23,250,monthly,124.08,01/10/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Oct-23,284,monthly,126.63,01/10/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Nov-23,156,monthly,108.32,01/11/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Nov-23,375,monthly,127.46,01/11/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Nov-23,213,monthly,114.6,01/11/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Nov-23,251,monthly,124.21,01/11/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Nov-23,292,monthly,128,01/11/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Dec-23,143,monthly,105.84,01/12/2019
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Dec-23,340,monthly,128.8,01/12/2019
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Dec-23,188,monthly,113.72,01/12/2019
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Dec-23,198,monthly,126.22,01/12/2019
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Dec-23,296,monthly,125.87,01/12/2019
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Jan-23,173,monthly,107.48,01/01/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Jan-23,306,monthly,128.98,01/01/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Jan-23,220,monthly,113.34,01/01/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Jan-23,178,monthly,123.28,01/01/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Jan-23,206,monthly,125.22,01/01/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Feb-23,150,monthly,105.97,01/02/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Feb-23,313,monthly,128.96,01/02/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Feb-23,211,monthly,113.36,01/02/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Feb-23,189,monthly,123.45,01/02/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Feb-23,252,monthly,125.19,01/02/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Mar-23,157,monthly,110.15,01/03/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Mar-23,313,monthly,127.9,01/03/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Mar-23,260,monthly,116.16,01/03/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Mar-23,172,monthly,124.28,01/03/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Mar-23,254,monthly,124.33,01/03/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Apr-23,88,monthly,112.19,01/04/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Apr-23,134,monthly,127.61,01/04/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Apr-23,121,monthly,115.63,01/04/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Apr-23,98,monthly,125.25,01/04/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Apr-23,116,monthly,125.44,01/04/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,May-23,63,monthly,112.17,01/05/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,May-23,134,monthly,128.67,01/05/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,May-23,102,monthly,114.7,01/05/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,May-23,78,monthly,124.22,01/05/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,May-23,94,monthly,124.89,01/05/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Jun-23,77,monthly,110,01/06/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Jun-23,231,monthly,128.94,01/06/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Jun-23,148,monthly,113.57,01/06/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Jun-23,155,monthly,122.61,01/06/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Jun-23,131,monthly,123.3,01/06/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Jul-23,151,monthly,106.35,01/07/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Jul-23,316,monthly,130.48,01/07/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Jul-23,148,monthly,114.85,01/07/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Jul-23,169,monthly,123.03,01/07/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Jul-23,198,monthly,122.37,01/07/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Aug-23,121,monthly,108.57,01/08/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Aug-23,327,monthly,129.7,01/08/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Aug-23,197,monthly,117.61,01/08/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Aug-23,162,monthly,126.15,01/08/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Aug-23,195,monthly,122.84,01/08/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Sep-23,154,monthly,110.15,01/09/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Sep-23,332,monthly,130.56,01/09/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Sep-23,215,monthly,118.59,01/09/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Sep-23,200,monthly,126.91,01/09/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Sep-23,209,monthly,126.44,01/09/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Oct-23,180,monthly,108.27,01/10/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Oct-23,426,monthly,131.09,01/10/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Oct-23,229,monthly,118.55,01/10/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Oct-23,238,monthly,128.76,01/10/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Oct-23,294,monthly,126.65,01/10/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Nov-23,162,monthly,105.95,01/11/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Nov-23,410,monthly,132.14,01/11/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Nov-23,216,monthly,119.47,01/11/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Nov-23,254,monthly,128.06,01/11/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Nov-23,304,monthly,128.06,01/11/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Dec-23,163,monthly,102.3,01/12/2020
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Dec-23,431,monthly,131.58,01/12/2020
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Dec-23,267,monthly,120.19,01/12/2020
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Dec-23,277,monthly,130.42,01/12/2020
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Dec-23,349,monthly,126.41,01/12/2020
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Jan-23,159,monthly,103.88,01/01/2021
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Jan-23,371,monthly,131.92,01/01/2021
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Jan-23,219,monthly,121.04,01/01/2021
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Jan-23,234,monthly,131.94,01/01/2021
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Jan-23,264,monthly,128.51,01/01/2021
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Feb-23,180,monthly,103.33,01/02/2021
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Feb-23,450,monthly,132.75,01/02/2021
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Feb-23,277,monthly,120.71,01/02/2021
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Feb-23,354,monthly,133.06,01/02/2021
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Feb-23,309,monthly,128.4,01/02/2021
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Mar-23,325,monthly,104.62,01/03/2021
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Mar-23,730,monthly,135.2,01/03/2021
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Mar-23,458,monthly,121.73,01/03/2021
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Mar-23,460,monthly,133.61,01/03/2021
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Mar-23,430,monthly,128.84,01/03/2021
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Apr-23,175,monthly,105.24,01/04/2021
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Apr-23,444,monthly,136.34,01/04/2021
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Apr-23,279,monthly,120.91,01/04/2021
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Apr-23,280,monthly,133.05,01/04/2021
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Apr-23,257,monthly,127.44,01/04/2021
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,May-23,138,monthly,106.69,01/05/2021
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,May-23,361,monthly,136.37,01/05/2021
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,May-23,255,monthly,120.49,01/05/2021
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,May-23,243,monthly,131.79,01/05/2021
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,May-23,263,monthly,126.17,01/05/2021
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Jun-23,566,monthly,105.83,01/06/2021
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Jun-23,1035,monthly,136.84,01/06/2021
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Jun-23,847,monthly,121.05,01/06/2021
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Jun-23,775,monthly,132.67,01/06/2021
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Jun-23,811,monthly,128.85,01/06/2021
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Jul-23,43,monthly,113.14,01/07/2021
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Jul-23,178,monthly,135.7,01/07/2021
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Jul-23,103,monthly,122.94,01/07/2021
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Jul-23,69,monthly,132.69,01/07/2021
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Jul-23,104,monthly,124.28,01/07/2021
Camden,http://landregistry.data.gov.uk/id/region/camden,E09000007,Aug-23,103,monthly,113.17,01/08/2021
Croydon,http://landregistry.data.gov.uk/id/region/croydon,E09000008,Aug-23,272,monthly,136.58,01/08/2021
Ealing,http://landregistry.data.gov.uk/id/region/ealing,E09000009,Aug-23,171,monthly,124.46,01/08/2021
Enfield,http://landregistry.data.gov.uk/id/region/enfield,E09000010,Aug-23,203,monthly,135.1,01/08/2021
Greenwich,http://landregistry.data.gov.uk/id/region/greenwich,E09000011,Aug-23,180,monthly,125.84,01/08/2021
